county_fips,state,county,socioeconomic,material_hardship,healthcare_access,preventive_resources,life_expectancy,socioeconomic_z,material_hardship_z,healthcare_access_z,preventive_resources_z,adversity_domain_balanced
06035,CA,Lassen County,0.6376628899293999,0.5053015106038339,-0.5764536050800775,0.7546223823093222,74.889548925,0.7173883555694175,0.5805930154419036,-0.8518114186365419,1.0824634419909458,0.46020399268630663
06037,CA,Los Angeles County,-1.192202059841963,-0.021419379075787413,-0.8096979451197698,-0.2524253836109733,79.41105925100003,-1.330246388384111,0.019771564367514118,-1.2030469554978542,-0.34353905560027564,-0.8601348161787562
06039,CA,Madera County,-0.05031541163867309,1.1266377916439367,-0.22695811428305313,0.38366946114616796,76.539521154,-0.05246532874370169,1.242155375252667,-0.3255168199345503,0.5571856846007522,0.4279083842954281
06041,CA,Marin County,-3.107552754515801,-1.2981370690192326,-1.4493372176436246,-1.2729229001413955,84.32370775899999,-3.473540422055675,-1.3396024067729506,-2.166260224656983,-1.7885867053789832,-2.6396544192575355
06043,CA,Mariposa County,-0.23447015457878634,-0.5462668193955528,-0.4142023184454743,0.5903188918383274,78.31418353500001,-0.2585360827384826,-0.539055147919986,-0.6074821553504722,0.8498059696212212,-0.1671664919607936
06045,CA,Mendocino County,-0.02766991698887645,0.06300143123125088,-0.8536132419979674,0.33563519370228756,76.811276899,-0.027124823891291068,0.10965788227312565,-1.2691776614897459,0.4891680714716055,-0.20997937494176602
06047,CA,Merced County,0.33572470973804597,1.1810790855551119,-0.27215479179026913,0.18369691939352137,76.154611006,0.3795169140932762,1.3001212658179788,-0.3935771179288902,0.2740200258910655,0.46967150410295083
06049,CA,Modoc County,0.20431977276608332,0.13579920978540808,-0.7258462356402444,1.1424958271075938,74.573597999,0.23247365032431128,0.18716867898477177,-1.0767772239761035,1.631701044962226,0.2933988195965536
06051,CA,Mono County,-1.012453965581895,-0.9574768130072485,-0.35537425586499455,0.045237874143472585,93.553610434,-1.1291067124684993,-0.976887384750148,-0.5188947703813473,0.0779588746504078,-0.7667681186137169
06053,CA,Monterey County,-0.9888371306833816,0.4827747646200614,-0.5594111682771056,-0.4266904927509866,80.84712662000003,-1.1026792694561327,0.5566078600813714,-0.8261477329115284,-0.5903024061445973,-0.5908285502918476
06055,CA,Napa County,-1.8422250818145396,-0.41632053964627247,-1.0832564737607449,-0.8126695524809111,81.21651329500003,-2.05762778575282,-0.40069598541356394,-1.6149903992438102,-1.1368575168545558,-1.568552552821393
06057,CA,Nevada County,-1.306299013461609,-1.33884379059687,-1.1174126513328577,-0.38676442245694975,79.988561151,-1.4579218687194402,-1.382944531816705,-1.6664251451614596,-0.5337661842442695,-1.5176398103248432
06059,CA,Orange County,-2.1596401836028165,-0.9252534739257461,-1.0048257994316794,-0.8367760869739396,81.28139613299999,-2.412818036682776,-0.9425778668703041,-1.4968840391937608,-1.1709929169404822,-1.8133413997653318
06061,CA,Placer County,-2.1434959958126885,-1.3788399107557001,-1.1754480533350469,-0.9470233287707968,81.226077435,-2.394752550573483,-1.4255300502275359,-1.7538188867447801,-1.3271055140536807,-2.0776485900391934
06063,CA,Plumas County,-0.09183229659424044,-0.48748913711180963,-0.8222347743815452,0.016414272896833615,78.15288455099999,-0.09892308296559836,-0.47647212583933807,-1.2219257842640698,0.03714400095897086,-0.5299115422895244
06065,CA,Riverside County,-0.6840975483954224,0.19223816401622132,-0.4166795830315083,-0.2604336492654089,77.78627907,-0.7616730347453812,0.24726156086780893,-0.6112125925249611,-0.35487894156304645,-0.44571405934288916
06067,CA,Sacramento County,-1.1072607020513539,-0.035160558152694255,-0.9672598914418344,-0.3966253569003872,77.990352897,-1.2351962725641588,0.005140764373856507,-1.4403146842492829,-0.5477294912698053,-0.9688276657858212
06069,CA,San Benito County,-1.0113639036406081,0.22259361279039624,-0.18652560793524192,-0.6198301862061386,79.924828187,-1.1278869237052251,0.27958225891322336,-0.2646307419645331,-0.8637925965521575,-0.5951054863320919
06071,CA,San Bernardino County,-0.4227732654534978,0.8789149553640152,-0.5850602798228973,0.3874374611627611,75.406198707,-0.46924889641895096,0.978394656380719,-0.8647719475967327,0.5625212581618289,0.06228696682574103
