county_fips,county_population22,county_age22,county_income22,county_bachelor22,county_hs22
41071,107674,39.4,80125,0.292595471,0.89902791
42001,104604,43.8,78975,0.243832114,0.90314991
42003,1245310,40.6,72537,0.438345906,0.95235009
42005,65538,47,61011,0.185874753,0.92441573
42007,167629,44.9,67194,0.267642234,0.94652515
42009,47613,47.3,58337,0.16096764,0.90297802
42011,428483,39.9,74617,0.268170821,0.88068977
42013,122640,42.9,59386,0.234339251,0.92962387
42015,60159,43.9,60650,0.200230312,0.90641818
42017,645163,44,107826,0.433062179,0.94681779
42019,194562,43.4,82932,0.383309212,0.95665382
42021,133263,45.6,54221,0.226712157,0.92786194
42023,4536,51.8,46186,0.108745685,0.92606444
42025,65018,46.3,64538,0.18331634,0.89679352
42027,158665,33.3,70087,0.462041077,0.94805729
42029,536474,40.7,118574,0.561185029,0.94745694
42031,37489,41.5,58690,0.227472527,0.90883046
42033,79707,45.2,56982,0.1912583,0.89862991
42035,37860,39.8,59011,0.20299188,0.89540418
42037,64924,41.3,59457,0.254646541,0.91641969
42039,83876,43.6,58734,0.205885348,0.90640804
42041,261269,40.3,82849,0.386654871,0.93496681
42043,286108,39.4,71046,0.33279917,0.91181762
42045,575312,39,86390,0.408729753,0.93502727
42047,30886,48.2,61672,0.184851019,0.93142907
42049,270495,39.9,59396,0.295676116,0.92515695
42051,128417,45.2,55579,0.186451783,0.89837781
42053,6959,46.2,46188,0.115815255,0.85794262
42055,156084,42.2,71808,0.229667895,0.90212082
42057,14545,45.7,63153,0.16305889,0.89403535
42059,35781,43.1,66283,0.211136346,0.89423604
42061,44123,43.6,61300,0.180607236,0.90040962
42063,83394,39.6,57170,0.262018126,0.92001397
42065,44326,43.7,56607,0.169886616,0.91198454
42067,23535,42.7,61915,0.143394167,0.82956406
42069,215672,41.9,63739,0.299015608,0.91558313
42071,553202,39,81458,0.305181277,0.86957844
42073,85907,45,57585,0.2203612,0.91963621
42075,143258,41.3,72532,0.228507316,0.87514088
42077,374110,38.9,74973,0.323533908,0.90248004
42079,325396,42.2,60836,0.245385643,0.90482902
42081,114022,41.4,63437,0.24369339,0.90761534
42083,40459,43.8,57861,0.19492819,0.92812045
42085,110600,45,57353,0.240988737,0.90506658
42087,46146,43.3,58012,0.131622875,0.84775889
42089,168128,43.5,80656,0.265565684,0.89895036
42091,856399,41.2,107441,0.514332417,0.94781943
42093,18165,43.2,72626,0.364012643,0.92639976
42095,314299,41.9,82201,0.328398348,0.91953809
42097,91340,44.5,55952,0.184677215,0.89909312
42099,45941,43.7,76103,0.182628938,0.89146865
42101,1593208,34.8,57537,0.33606052,0.86903172
42103,58996,48.9,76416,0.274082414,0.93078136
42105,16390,48.1,56491,0.166736419,0.90106303
42107,143201,44.2,63574,0.184673992,0.89662698
42109,39797,40,65914,0.210098578,0.84916096
42111,73802,46.7,57357,0.172298276,0.90029697
42113,5880,55,62910,0.188850031,0.90763217
42115,38540,48.5,63968,0.19886205,0.91542167
42117,41186,45,59707,0.213188155,0.91716699
42119,42908,39.7,64914,0.250507763,0.86299012
42121,50475,47.6,59278,0.193881637,0.90763728
42123,38492,47.4,57925,0.189504888,0.93714931
42125,209631,44.2,74403,0.323950833,0.94012788
42127,51227,48.8,59240,0.208266606,0.91593584
42129,354414,47.2,69454,0.312063737,0.95343868
42131,26219,45.3,67968,0.214697635,0.92767578
42133,457051,41,79183,0.263389339,0.91096606
44001,50658,43.9,105875,0.513763799,0.93266326
44003,170168,43.6,85732,0.335730032,0.92746695
44005,85442,46.4,96319,0.521101809,0.94773148
44007,657984,37.6,72579,0.311958185,0.86289762
44009,129998,44.9,99510,0.485535091,0.94853363
45001,24368,44.5,49759,0.19062336,0.85118666
45003,169865,41.8,63212,0.296012717,0.89568648
45005,8073,43.1,37096,0.107760141,0.78871252
45007,204592,40.6,62347,0.261379811,0.8715768
45009,13311,40.8,43920,0.178547561,0.77311205
45011,20653,40.9,42470,0.143365531,0.82787421
45013,189071,46.8,81260,0.43387437,0.93637935
45015,231419,36.7,77874,0.283597897,0.90077238
45017,14145,46.8,55550,0.191428571,0.86533333
45019,409840,38.9,78795,0.480929823,0.9293632
45021,56200,40,47011,0.172167404,0.85185961
45023,32171,41.8,50022,0.138541063,0.85187826
45025,43536,42.6,46326,0.128703765,0.81380987
45027,31163,45.5,48677,0.16594235,0.80855876
45029,38561,41.6,46795,0.156538847,0.861836
45031,63025,41.4,44317,0.19002655,0.85704721
45033,28255,37.5,42454,0.118761034,0.78334136
45035,162139,37.7,73686,0.294365158,0.90608293
45037,26181,42.9,60033,0.198764915,0.83001884
45039,20942,46.6,44521,0.147160687,0.84094622
45041,137015,39,56088,0.23795682,0.87290095
45043,63594,51,59782,0.309812248,0.90853836
45045,528251,38.5,71328,0.392974121,0.90097985
45047,69309,40.2,47553,0.242305131,0.86887042
45049,18890,40.2,40157,0.115638016,0.80923892
45051,356578,47.6,59880,0.253585752,0.9157503
45053,29444,43.6,60452,0.232796555,0.8982305
45055,65779,40.6,61343,0.213300697,0.8890443
45057,97611,42.2,72186,0.3007677,0.89056014
45059,67456,41.2,52077,0.179167822,0.82693169
45061,16557,41.5,39099,0.144487016,0.81191997
45063,295934,39.4,71280,0.326050952,0.91250913
45065,9612,57.9,55569,0.212622089,0.85161533
45067,29212,41.6,35972,0.137246205,0.84520993
45069,26585,41.5,34275,0.082904277,0.80392981
45071,37918,42.6,56706,0.225133917,0.85456087
45073,78775,46.2,56710,0.277990871,0.86948297
45075,84159,40.5,41020,0.191553066,0.84272077
45077,131106,36.1,57628,0.274748109,0.87052698
45079,416161,33.9,59850,0.402384246,0.92202368
45081,18952,43.3,51041,0.191877487,0.83184446
45083,330119,38,61955,0.252370193,0.87831145
45085,105199,36.9,53970,0.23072829,0.88805938
45087,27158,44.2,42305,0.139375515,0.81574608
45089,30879,43.2,40848,0.152417847,0.82914774
45091,282987,39.2,80158,0.368527612,0.92269921
46003,2590,41.4,71490,0.182134571,0.91299304
46005,19089,37.5,63813,0.254867539,0.85102139
46007,3391,27,44821,0.183639399,0.88870339
46009,7018,42.1,57554,0.200734868,0.88899633
46011,34631,27.7,64438,0.424289378,0.96201111
46013,38278,37.3,70379,0.328156411,0.93657614
46015,5247,41.5,64821,0.257270694,0.85794183
46017,1859,24,42917,0.06805708,0.82436883
46019,10369,40.3,58106,0.181743081,0.8939832
46021,1534,50.4,66932,0.283528353,0.87218722
46023,9302,35.4,60729,0.247038019,0.89478338
46025,3837,41.2,59340,0.186765857,0.91111981
46027,14953,24.6,55963,0.40005454,0.934006
46029,28402,39.6,65747,0.201695879,0.91830826
46031,3906,29,48125,0.171575503,0.86208509
46033,8515,56.8,75943,0.30499928,0.93646449
46035,19966,39.7,55606,0.232580384,0.90236186
46037,5485,47.2,57558,0.224098235,0.91506779
46039,4298,42,76997,0.23699422,0.9282557
46041,5275,27.1,55077,0.178724928,0.86604585
46043,2823,41.6,75048,0.205913411,0.91288279
46045,4014,43.7,76806,0.281489214,0.92588727
46047,7079,54.7,54886,0.198650128,0.91535936
46049,2140,45.8,56734,0.221527778,0.92222222
46051,7533,43.8,70851,0.244055545,0.91668252
46053,3983,45.7,48272,0.191489362,0.90371439
46055,1755,44.7,53109,0.166261152,0.96350365
46057,6196,33.1,76995,0.218844985,0.92373584
46059,3075,44.6,72857,0.253414979,0.93075836
46061,3443,37.3,86827,0.211221122,0.94672324
46063,1176,45.1,71484,0.273464658,0.94090382
46065,17812,39.2,83750,0.354180221,0.9668998
46067,7401,41.7,69139,0.257527098,0.91971096
46069,1319,47,69712,0.203423968,0.90835851
46071,2838,33.4,26078,0.155957944,0.87091121
46073,1836,50.5,66607,0.168338109,0.91690544
46075,1006,41.8,61250,0.33880597,0.94925373
46077,5172,41.9,65964,0.229614949,0.90458664
46079,11207,44.3,74884,0.345482745,0.93330748
46081,26047,43,62977,0.366984473,0.94976846
46083,65801,35.9,92317,0.418036035,0.96011934
46085,3719,36,60284,0.231765214,0.91454467
46087,5714,39.5,74873,0.276939655,0.92564655
46089,2251,50.9,58529,0.205051112,0.81118461
46091,4363,43.7,74018,0.233080224,0.90326841
46093,29970,36.5,70256,0.273825437,0.95816625
46095,1989,36.3,41397,0.119391026,0.81971154
46097,2312,48.8,62037,0.164960867,0.90487658
46099,197742,35.6,73110,0.341782321,0.93101311
46101,6346,40.6,71469,0.2700661,0.94475921
46102,13695,26.3,32279,0.081498427,0.73949099
46103,110386,39.6,67823,0.33378768,0.94173001
46105,2970,45.4,64410,0.202284626,0.9224179
46107,2587,44.7,71786,0.242959691,0.96576477
46109,10242,37,59022,0.16529567,0.91122148
46111,2373,39.3,65806,0.198989261,0.91914087
46115,6355,45,65795,0.250609351,0.90649236
46117,2979,43.2,82298,0.268544601,0.942723
46119,1318,52.7,66875,0.215116279,0.9622093
46121,9353,25.1,33792,0.147390841,0.79808307
46123,5607,44.7,56758,0.170815874,0.89820064
46125,8687,42,72312,0.264484889,0.91367507
46127,16700,40.1,82036,0.35424483,0.94459471
46129,5317,40.9,57697,0.276539278,0.9118896
46135,23311,41.7,68847,0.272816849,0.93077965
46137,2455,34.3,46023,0.148749155,0.89587559
47001,77337,42.1,60633,0.24528952,0.90871008
47003,50533,37.9,59955,0.171194366,0.85026042
47005,15933,47.9,47737,0.111034423,0.84677767
47007,14816,44.6,51783,0.103400052,0.78113801
47009,135951,43.8,70935,0.260214944,0.90430398
47011,108859,39.9,60692,0.238905197,0.88196818
47013,39397,44.2,48258,0.12943537,0.81170797
47015,14481,40.7,57651,0.17496127,0.85611929
47017,28381,41.7,49700,0.198136038,0.88728696
47019,56315,46,47994,0.211206999,0.87437891
47021,41184,40.9,77014,0.228936605,0.8894683
47023,17392,38,57471,0.163565479,0.8559277
47025,32092,42,42406,0.187543373,0.82186849
47027,7592,47.4,39572,0.123049002,0.84972777
47029,36186,45.5,45110,0.117282071,0.84484203
47031,58080,39.3,57424,0.233273377,0.87424315
47033,13955,40.2,59136,0.155274262,0.85748945
47035,61552,52.6,56002,0.181045367,0.89270684
47037,709786,34.7,71863,0.459848077,0.9033552
47039,11483,45.8,48466,0.156332612,0.8505167
47041,20209,42.1,46907,0.204017795,0.81092729
47043,54563,39.2,68492,0.193148553,0.88359398
47045,36818,40.5,53150,0.216235661,0.88180982
47047,42228,46.8,81074,0.256747756,0.90259761
47049,18642,46.3,47884,0.163234966,0.80911321
47051,42980,42.4,57933,0.218031123,0.89976319
47053,50455,39.8,55455,0.185389507,0.876136
47055,30317,43.7,56877,0.189411655,0.88041343
47057,23648,45.6,47098,0.140943506,0.81001747
47059,70399,44.7,51975,0.179765523,0.86432716
47061,13550,43.1,47948,0.135508677,0.79548997
47063,64531,41.2,49656,0.188386835,0.86399422
47065,367193,39.7,69069,0.355493492,0.90701065
47067,6726,44.9,31809,0.098762887,0.79793814
47069,25519,40.7,43566,0.104794966,0.8094489
47071,26824,45.5,46902,0.158014243,0.85375168
47073,57107,45.5,53647,0.16767201,0.86179135
47075,17806,43.1,44890,0.121595642,0.82249279
47077,27845,40.7,51576,0.138421599,0.87860852
47079,32305,45.7,48025,0.190160428,0.87101604
47081,24996,41.8,54669,0.124413146,0.82517326
47083,8253,44.1,51544,0.114133242,0.84042004
47085,19032,43,54185,0.168678312,0.87262913
47087,11730,47.3,42357,0.139224629,0.81265678
47089,55017,44.4,60393,0.210826427,0.88012874
47091,17982,46.2,47571,0.149413565,0.82421505
47093,481406,37.4,68580,0.391502079,0.92345609
47095,6898,41.8,32064,0.108282675,0.74278116
47097,25171,38.9,46702,0.104341737,0.81956116
47099,44377,39,51038,0.156372533,0.85760247
47101,12637,42.2,44613,0.093331808,0.84353197
47103,35365,43.2,61374,0.193177231,0.88078321
47105,55507,48.5,75008,0.283540365,0.87806597
47107,53532,42.3,57982,0.174069946,0.86387518
47109,25895,42.9,46920,0.114599858,0.86324599
47111,25365,39.1,51215,0.098714988,0.78012672
47113,98644,38.4,55280,0.259330575,0.8964874
47115,28852,43.6,58139,0.151452182,0.80848596
47117,34567,39.3,65325,0.208738896,0.8916989
47119,102002,39.4,71500,0.25853686,0.91786575
47121,12839,45.5,59434,0.114996782,0.82117571
47123,46489,44.6,52123,0.15619963,0.8574115
47125,222305,31.4,67890,0.303574017,0.94144033
47127,6558,46.4,69250,0.231669104,0.8614999
47129,21124,41.6,51971,0.124681435,0.81441547
47131,30670,42.3,50638,0.172249688,0.84840364
47133,22576,43.1,46580,0.13891675,0.82227934
47135,8432,42.8,55978,0.107198343,0.80010357
47137,5042,51.1,44317,0.182082452,0.81527484
47139,17620,46.3,53775,0.13317304,0.84689366
47141,80157,36.3,54371,0.275746608,0.89229102
47143,33031,40.9,55568,0.171037079,0.83316552
47145,53777,47.4,66460,0.218853612,0.89882448
47147,73297,39.4,74440,0.210744786,0.88643496
47149,343727,34,78291,0.333860977,0.92700161
47151,21917,40.7,39744,0.102493632,0.80379407
47153,16065,44.4,53038,0.18577449,0.8397695
47155,98455,43.9,60103,0.201168274,0.87681047
47157,926440,35.9,59621,0.337893106,0.8963548
47159,20034,40.5,57677,0.16896281,0.86615747
47161,13724,44.3,57257,0.167987648,0.88533196
47163,158722,45.2,54357,0.2631103,0.89327454
47165,196845,39.8,81883,0.312298867,0.91347124
47167,61116,38.4,70674,0.196394825,0.89031836
47169,11596,34.6,62018,0.097598853,0.85951499
47171,17845,47.4,49855,0.172322974,0.87997592
47173,19860,42.6,57094,0.130830489,0.80368316
47175,6182,47.4,44730,0.102005231,0.80579773
47177,41163,40.3,52948,0.139609701,0.83744609
47179,133282,40.1,58507,0.333698594,0.91031022
47181,16325,44.3,49360,0.12153204,0.82281692
47183,32946,37.9,47769,0.201069974,0.87520121
47185,27420,43,48220,0.135396817,0.81758253
47187,248897,40,125943,0.619868013,0.96034861
47189,149096,40,89462,0.367396309,0.93072301
48001,58077,39.3,57445,0.131115091,0.8477472
48003,18362,32.4,86458,0.196957349,0.73829575
48005,86608,37.8,57055,0.186497161,0.83989844
48007,24048,51,58168,0.241669295,0.88610323
48009,8649,43.1,69954,0.251740139,0.91166722
48011,1912,43.9,70417,0.259203606,0.92787378
48013,49403,35.8,67442,0.145253345,0.8056313
48015,30406,41,73556,0.241292108,0.87880523
48017,6902,30.3,69830,0.153385537,0.73238139
48019,21182,53.4,70965,0.273358314,0.91971251
48021,98435,38,80151,0.230488164,0.83076066
48023,3475,46.7,52716,0.232576985,0.86993517
48025,30977,35.6,50283,0.114953704,0.80236111
48027,372821,31.7,62858,0.267726977,0.90815959
48029,2014059,34.2,67275,0.304317411,0.85886499
48031,11608,49.5,79717,0.306249294,0.90326591
48033,686,36.5,80625,0.394077449,0.9453303
48035,18404,46.1,63868,0.189669453,0.8768918
48037,92747,38.2,56628,0.222507536,0.89979107
48039,374600,36.3,91972,0.314089756,0.88778839
48041,234548,26.3,57562,0.432022157,0.89278027
48043,9454,46.1,47747,0.476989789,0.88921527
48045,1290,49.7,35446,0.157464213,0.84560327
48047,7059,38.3,30566,0.191086691,0.7014652
48049,38159,41.2,53792,0.198861923,0.87386946
48051,17958,44.1,71745,0.224646684,0.83716416
48053,49684,44.7,71482,0.281174351,0.88419749
48055,46141,37.8,66779,0.166906616,0.80289248
48057,20127,38.4,62267,0.162053014,0.84338057
48059,13869,43.5,63906,0.228735987,0.92080634
48061,421854,32,47435,0.19474751,0.70857438
48063,12543,39,53968,0.207275391,0.87219238
48065,5801,41.3,83199,0.252240717,0.92419974
48067,28637,44.3,54303,0.172231372,0.87647851
48069,7381,34.8,59886,0.194932207,0.75150033
48071,47037,35.4,106103,0.227890816,0.892319
48073,50824,38.2,56971,0.161732571,0.78899632
48075,6781,32.6,56063,0.146404967,0.81994793
48077,10290,46.8,75227,0.232413061,0.92925405
48079,2529,37.4,41597,0.085257549,0.69390172
48081,3305,47.1,40230,0.194968553,0.86037736
48083,7808,48.4,51034,0.206513958,0.88188976
48085,1079153,37.1,113255,0.542898362,0.94350805
48087,2865,38.3,52045,0.251959686,0.77771557
48089,20582,43.2,63352,0.221722686,0.84414472
48091,165201,41.7,93744,0.40537362,0.93611152
48093,13651,44.2,57383,0.188767551,0.84628185
48095,3235,46.4,55750,0.115602264,0.74898949
48097,41860,40.4,66374,0.232700658,0.88797451
48099,82927,32.2,63281,0.173031778,0.9000668
48101,1647,37.4,47625,0.183226983,0.81859617
48103,4636,37.9,71364,0.156530753,0.75017277
48105,2949,50,64103,0.156143345,0.71928328
48107,5157,39.4,50268,0.140345737,0.778201
48109,2181,47.5,35924,0.10485782,0.76362559
48111,7165,30.8,71969,0.143049026,0.78038952
48113,2604053,33.8,70732,0.338830969,0.81129165
48115,12342,34,45268,0.134980262,0.7020247
48117,18585,32,51942,0.118315323,0.72162187
48119,5278,40.6,68491,0.214846925,0.89189921
48121,914870,36.5,104180,0.478662748,0.93274134
48123,19826,41.7,61100,0.140633964,0.84100688
48125,1570,47.9,46638,0.201873935,0.85519591
48127,8672,36.4,27374,0.14586071,0.72761404
48129,3298,40.3,51711,0.135034803,0.84454756
48131,9960,35.5,50697,0.078213166,0.73416928
48133,17812,41.5,52902,0.228573779,0.85408784
48135,162300,31,70566,0.166027149,0.76847382
48137,1380,40.2,40809,0.190249703,0.74435196
48139,195509,36.2,93248,0.27869295,0.88347372
48141,863832,32.8,55417,0.250126595,0.80025898
48143,42788,31.6,59654,0.323615739,0.87085515
48145,17013,40,45172,0.134769496,0.82516157
48147,36052,40.4,65835,0.205718353,0.85719935
48149,24564,48,72881,0.240599833,0.89891697
48151,3680,42.2,60461,0.199003067,0.86157975
48153,5386,35.7,49321,0.160263761,0.71244266
48155,1075,50.9,41944,0.160458453,0.80372493
48157,832607,36.9,109987,0.486203326,0.91471639
48159,10445,42.9,67915,0.307177948,0.91498362
48161,19599,41.8,55902,0.173815875,0.84975849
48163,18151,33.1,56042,0.08516085,0.70005973
48165,21523,29.3,73299,0.103986284,0.60377197
48167,350801,38.1,83913,0.338059459,0.89733876
48169,5735,41.8,56215,0.132756133,0.6998557
48171,26953,49.7,70162,0.352332657,0.88706897
48173,1068,38.8,112188,0.377537212,0.86062246
48175,7092,44.7,58125,0.178429818,0.8445678
48177,19736,36.8,64255,0.130860906,0.77403168
48179,21272,36.6,54563,0.160301543,0.81573146
48181,137008,39.2,66608,0.228196261,0.90419323
48183,124245,35.8,63811,0.224234331,0.86428875
48185,29442,40.3,63484,0.19425031,0.80783147
48187,173828,37.3,88111,0.295396143,0.89091255
48189,32525,33.4,50721,0.148028962,0.74788817
48191,2847,45.1,43873,0.182002022,0.81799798
48193,8244,45,54890,0.250516173,0.8931521
48195,5270,33.9,62350,0.295787546,0.72161172
48197,3541,44.1,60455,0.174282248,0.84957541
48199,56576,39.4,70164,0.184686448,0.88859313
48201,4726177,34.1,70789,0.331669899,0.82145171
48203,69098,38.8,63427,0.221983184,0.89328914
48205,5369,39.7,78065,0.252831118,0.84170359
48207,5408,44.3,52786,0.201614938,0.79535705
48209,245351,33.2,79990,0.403631145,0.9087608
48211,3371,40.8,67798,0.232979664,0.88638373
48213,82627,43.9,59778,0.190507964,0.86655033
48215,873167,29.8,49371,0.201229658,0.6858831
48217,36138,41.2,60669,0.175100725,0.85604351
48219,21495,35.3,53283,0.171872709,0.79549787
48221,62459,46.5,80013,0.316513964,0.92368514
48223,37008,39.7,63766,0.21596056,0.84901198
48225,22107,43.9,51043,0.14775095,0.82387547
48227,34488,37.6,67243,0.138150992,0.8101473
48229,3329,32.1,35163,0.103479037,0.54906334
48231,101596,37.6,66885,0.213312666,0.8767699
48233,20595,38.3,62211,0.156058254,0.85894877
48235,1561,39.5,54708,0.183673469,0.88819876
48237,8588,39.2,58861,0.155452833,0.79643897
48239,15010,40.4,67176,0.130331047,0.80584551
48241,33032,42.3,48818,0.122385442,0.87279105
48243,1992,62,38125,0.278457772,0.85740514
48245,254942,36.8,57294,0.199069417,0.84750678
48247,4830,25.2,42292,0.127511275,0.78597786
48249,39060,35.6,46626,0.152630309,0.78265766
48251,182690,37.1,77058,0.213821935,0.86374947
48253,19758,38.4,59361,0.111581246,0.80802566
48255,14805,35.6,57798,0.162752489,0.76060694
48257,149773,34.6,84075,0.237681496,0.86347101
48259,45376,42.6,104196,0.48511622,0.92485275
48261,116,39.9,45455,0.08045977,0.33333333
48263,635,59.9,68553,0.278761062,0.88495575
48265,52810,48.2,66713,0.297723611,0.89688686
48267,4316,48.4,62386,0.278564684,0.85269122
48269,216,35.8,59375,0.30625,0.7875
48271,3157,47.5,52386,0.132886435,0.84621451
48273,30860,28.6,52487,0.229598652,0.82383691
48275,3333,41.1,48750,0.141558442,0.81818182
48277,50149,40.3,58246,0.208914627,0.87531807
48279,13024,36.8,54519,0.128753799,0.76656535
48281,21829,43.8,73269,0.201851492,0.90282903
48283,6965,35,62798,0.054204774,0.62413562
48285,20379,43.4,58530,0.19556093,0.85324038
48287,17543,41.9,66448,0.165899734,0.86493905
48289,15928,44.7,57363,0.150102505,0.84579731
48291,93523,34.1,59605,0.105604218,0.78404626
48293,22222,42,53102,0.168577686,0.845916
48295,3038,35.9,71625,0.24732906,0.85096154
48297,11374,40.8,55949,0.135621903,0.75438172
48299,21637,57.4,64241,0.318094012,0.91529591
48301,96,31.9,,0,0.96825397
48303,311509,31.2,61911,0.326238681,0.88339505
48305,5619,36.6,52996,0.24563795,0.81406761
48307,7638,44.4,53214,0.18551532,0.79888579
48309,261090,33.6,59781,0.269412393,0.8692552
48311,670,36.5,60313,0.157407407,0.88888889
48313,13556,36.2,65768,0.140398063,0.78913394
48315,9668,52.1,48040,0.162588138,0.86741324
48317,5228,34.7,70217,0.168930109,0.84200066
48319,3959,48.2,77583,0.379920549,0.84904298
48321,36251,37.1,56412,0.208508492,0.81478056
48323,57806,30.1,48497,0.158224606,0.64624702
48325,51432,39.4,73060,0.221825614,0.86021474
48327,1964,59.4,40945,0.238688525,0.77901639
48329,169393,32.1,90123,0.294470151,0.84394675
48331,25080,41.5,56985,0.182392882,0.85799579
48333,4501,50.8,59315,0.284536082,0.87893962
48335,8947,32.3,49869,0.095988276,0.83806558
48337,20197,44.1,63336,0.167194873,0.87992112
48339,629989,37.4,95946,0.377424086,0.89807867
48341,21284,30.7,59041,0.118434686,0.67936559
48343,11993,43,51532,0.135430748,0.87587563
48345,1223,50.7,66528,0.20412595,0.85993485
48347,64768,31.7,51153,0.253586106,0.85165054
48349,52834,37.5,56261,0.170036792,0.80435614
48351,12333,45.5,38871,0.067887808,0.81923297
48353,14657,36.6,47437,0.139559286,0.83871983
48355,353245,36.2,64027,0.224904416,0.84492133
48357,9924,33,62240,0.185587364,0.76307996
48359,2171,35,71103,0.238863287,0.83486943
48361,84761,37.7,71910,0.171633233,0.89315267
48363,28569,41.3,65242,0.1806276,0.87504494
48365,22540,39.2,58205,0.161522365,0.83716976
48367,151188,39.4,95721,0.30880566,0.90276145
48369,9809,36.3,65575,0.184501845,0.71057276
48371,15114,36.7,59325,0.114719036,0.75909003
48373,50536,43.8,57315,0.131864221,0.81368738
48375,117905,34.5,47974,0.169676869,0.77169077
48377,6168,41.9,29012,0.212177122,0.61623616
48379,12257,47.6,60291,0.204983136,0.87389838
48381,141489,36.4,78038,0.327094885,0.93850213
48383,3308,33,70319,0.119838872,0.88116818
48385,2830,52.3,46842,0.209456024,0.89069649
48387,11627,48.9,44583,0.139685913,0.8512221
48389,14022,35.4,57487,0.098412698,0.70793651
48391,6718,42.9,54304,0.112056134,0.83840102
48393,764,42.5,62667,0.192164179,0.91791045
48395,16912,40.6,59410,0.183800623,0.85280374
48397,110631,37.6,121303,0.438688543,0.94343577
48399,9858,40.9,55424,0.183187135,0.82894737
48401,52755,38.8,61661,0.158333564,0.84152794
48403,9980,54.1,47061,0.178820129,0.86913678
48405,7920,48.6,45888,0.127757825,0.82315717
48407,27666,45.3,54839,0.159987733,0.85560213
48409,68942,36,63842,0.176030466,0.82296147
48411,5779,41.9,54087,0.19436346,0.85811467
48413,2474,39.4,53774,0.135951662,0.81993958
48415,16883,36.2,58932,0.185584769,0.84433364
48417,3134,42.9,60924,0.324022346,0.93528864
48419,24157,39.7,49231,0.138336688,0.81687217
48421,2414,38.4,66169,0.217859405,0.72070931
48423,234667,37.2,69053,0.273784512,0.87594624
48425,9337,43.1,87899,0.28597561,0.92865854
48427,65716,28.6,35979,0.127329022,0.60869684
48429,9260,40.9,44712,0.184094488,0.83275591
48431,1392,32.1,63558,0.234146341,0.90121951
48433,1331,33.5,66591,0.150845254,0.80884265
48435,3345,31.3,56778,0.153417722,0.8
48437,6989,35.9,40290,0.192978582,0.77897991
48439,2113854,34.9,78872,0.339104536,0.87059624
48441,143029,32.9,61806,0.286707351,0.89989217
48443,862,57.7,52813,0.295264624,0.93732591
48445,11816,35.4,42694,0.110250136,0.75992387
48447,1439,48.8,55221,0.202067669,0.90225564
48449,31301,34.4,57634,0.153489809,0.77589047
48451,119276,35,67215,0.246436425,0.86645971
48453,1289054,35.1,92731,0.537906021,0.90823494
48455,13735,50.1,51165,0.148411664,0.86421485
48457,19962,42.6,50898,0.131069304,0.82584037
48459,41261,40.9,60456,0.17025641,0.86553492
48461,3284,39.9,55284,0.096583144,0.78952164
48463,24833,34.2,55000,0.190882087,0.76139739
48465,47693,31.7,57250,0.202343398,0.7353971
48467,60053,42,62334,0.170778443,0.86031138
48469,91209,36.3,66308,0.191969068,0.83837708
48471,77182,36.5,47193,0.193212864,0.85293888
48473,57463,28.7,71643,0.248746334,0.86696944
48475,11347,35.2,70771,0.113446548,0.80219933
48477,35807,41.9,70043,0.288530688,0.8972515
48479,267282,29.4,59984,0.205832724,0.6912642
48481,41614,37.7,59712,0.18106648,0.8128698
48483,4980,40,58158,0.172653534,0.8580533
48485,129584,34.8,58862,0.238667401,0.87549715
48487,12795,37.2,50769,0.166379409,0.78444215
48489,20308,33.7,42839,0.104827479,0.6748414
48491,617396,36.9,102851,0.462841815,0.94106891
48493,50381,39.9,89708,0.253931208,0.90751816
48495,7582,36.2,89155,0.090909091,0.72470588
48497,70062,39.3,85385,0.20805639,0.87020025
48499,45341,48.4,61748,0.211330826,0.86094262
48501,7630,30,80317,0.096823325,0.68494343
48503,17903,40.3,65565,0.225414454,0.88105585
48505,13896,30.9,35061,0.113498483,0.65583923
48507,9700,33.2,49243,0.137581587,0.72552387
49001,7102,33.8,80268,0.275406744,0.92289554
49003,58291,33.1,72769,0.258369911,0.93421694
49005,134428,25.5,72719,0.399540691,0.94156892
49007,20338,37.8,53734,0.167318982,0.9199157
49009,638,43.3,61250,0.181818182,0.92773893
49011,363032,32,101285,0.383745334,0.95718106
49013,19779,33.1,70821,0.143771331,0.89172355
49015,9898,38.4,67056,0.156001273,0.93314231
49017,5121,40.4,56481,0.303175874,0.95943421
49019,9680,40.3,59171,0.317216643,0.94490674
49021,58068,29.5,63005,0.303786971,0.93012685
49023,11943,30.1,88048,0.213925178,0.93571853
49025,7814,42.9,70327,0.323880863,0.94382022
49027,13027,34.4,69403,0.235502211,0.90549589
49029,12367,32.1,120854,0.375792507,0.98213256
49031,1764,49.5,33359,0.196110211,0.88897893
49033,2543,33.9,69250,0.268324607,0.95811518
49035,1180643,33.4,90011,0.376936577,0.9178804
49037,14524,33.2,52108,0.190593782,0.87798855
49039,28816,33.1,64356,0.223228188,0.8980451
49041,21667,36.2,66972,0.228271251,0.91984424
49043,42524,40.5,126392,0.574428938,0.9603902
49045,74032,31.7,95545,0.225837584,0.92600763
49047,35951,32.4,67983,0.179762073,0.88705506
49049,666021,25.2,91263,0.428263035,0.95258783
49051,35009,35.5,104855,0.466757123,0.95508352
49053,183297,38.6,71976,0.327644428,0.94391298
49055,2532,43,64870,0.222475756,0.93097547
49057,262960,33.2,82291,0.270113478,0.92244068
50001,37434,43.9,85870,0.418427208,0.94459568
